"project_id","is_geocoded","project_title","start_actual_isodate","start_actual_type","end_actual_isodate","end_actual_type","donors","donors_iso3","recipients","recipients_iso3","ad_sector_codes","ad_sector_names","status","transactions_start_year","transactions_end_year","total_commitments","total_disbursements"
"COL291","1","Asistencia humanitaria para la población afectada por el conflicto armado en Colombia","2012-11-01","start-actual","2013-11-01","end-actual","European Union","DAC","Colombia","COL","151","Government and civil society, general","Implementation","2012","2013","382919.04945",""
"COL292","1","Sistema de Supervisión y Control Avanzado (ISAAC) para la Red de Transporte de Colombia","2013-09-01","start-actual","2014-09-01","end-actual","United States","USA","Colombia","COL","151","Government and civil society, general","Implementation","2013","2014","479214.178982",""
"COL293","1","Proyecto Colombo- Suizo de Propiedad Intelectual (COLIPRI)","2013-07-01","start-actual","2018-07-01","end-actual","Switzerland","CHE","Colombia","COL","151","Government and civil society, general","Implementation","2013","2018","3385438.12115",""
"COL294","1","Articulación social en el marco de la Ley 1448 y acceso a la justicia","2012-07-01","start-actual","2015-07-01","end-actual","Sweden","SWE","Colombia","COL","430","Other","Implementation","2012","2015","204223.49304",""
"COL295","1","Siguiendo la ruta del diálogo: seguimiento y continuidad del Encuentro Nacional de Comunidades Campesinas, Afrodescendientes e indígenas por la tierra y la paz de Colombia","2012-01-01","start-actual","2015-02-01","end-actual","Sweden","SWE","Colombia","COL","151","Government and civil society, general","Implementation","2012","2015","194012.318388",""
"COL296","1","Fortalecimiento de experiencias de construcción de paz de mujeres indígenas, campesinas/os, jóvenes y afrodescendientes en tres zonas afectadas por el conflicto armado en colombia","2012-06-01","start-actual","2015-06-01","end-actual","Sweden","SWE","Colombia","COL","151","Government and civil society, general","Implementation","2012","2015","181248.350073",""
"COL297","1","Fortalecimiento de procesos de reivindicación de los derechos de las víctimas para la protección, la veeduría y la incidencia en la implementación de la ley 1448 con enfoque psicosocial","2012-06-01","start-actual","2015-09-01","end-actual","Sweden","SWE","Colombia","COL","151","Government and civil society, general","Implementation","2012","2015","120832.236655",""
"COL298","1","Misión de apoyo al proceso de paz en Colombia, Organización de los Estados Americanos, MAPP/OEA, apoyo organizacional 2013","2013-01-01","start-actual","2014-01-01","end-actual","Sweden","SWE","Colombia","COL","152","Conflict prevention and resolution, peace and security","Implementation","2013","2014","721077.152301",""
"COL299","1","Acceso a servicios de salud primaria y psicológica para población rural afectada por el conflicto armado en 5 municipios del Departamento del Meta en Colombia","2013-04-01","start-actual","2014-04-01","end-actual","Canada","CAN","Colombia","COL","110","Education","Implementation","2013","2014","496784.043415",""
"COL300","1","Plan Estratégico Institucional 2011 - 2016","2012-07-01","start-actual","2015-07-01","end-actual","Sweden","SWE","Colombia","COL","420","Women","Implementation","2012","2015","363773.096977",""
"COL301","1","Dinámicas de Población en Políticas Públicas","2012-01-01","start-actual","2014-01-01","end-actual","United Nations Population Fund","DAC","Colombia","COL","151","Government and civil society, general","Implementation","2012","2014","421536.926509",""
"COL302","0","Fortaleciendo los derechos humanos y la incidencia social e institucional a través de iniciativas locales de mujeres indígenas Wayuu de Colombia, para la articulación de procesos con mujeres indígenas a nivel regional del Caribe colombiano, nacional e internacional. DCI-NSAPVD/2013/312-050","2013-03-01","start-actual","2015-03-01","end-actual","European Union","DAC","Colombia","COL","420","Women","Implementation","2013","2015","371280.880095",""
"COL303","1","Protegiendo la educación de los niños en el Suroccidente Colombiano","2013-03-27","start-actual","2018-03-27","end-actual","Canada","CAN","Colombia","COL","160","Other social infrastructure and services","Implementation","2013","2018","8942116.39666",""
"COL304","1","Estudios de factibilidad Parque Eólico","2013-07-31","start-actual","2015-07-31","end-actual","United States","USA","Colombia","COL","230","Energy generation and supply","Implementation","2013","2015","611484.993786",""
"COL305","1","GRAN ENCUESTA PYMES EN COLOMBIA - ANIF","2008-09-22","start-actual","2013-09-22","end-actual","Inter-American Development Bank","DAC","Colombia","COL","151","Government and civil society, general","Implementation","2008","2013","104398.580501",""
"COL306","1","Plan Estratégico Institucional 2012 - 2015","2012-06-01","start-actual","2014-08-01","end-actual","Sweden","SWE","Colombia","COL","152","Government and civil society, general","Implementation","2012","2014","255279.3663",""
"COL307","1","Programa para apoyo y protección de defensoras de derechos humanos y sociedades en Colombia.","2012-01-01","start-actual","2013-01-01","end-actual","Sweden","SWE","Colombia","COL","152","Government and civil society, general","Implementation","2012","2013","1599644.32908",""
"COL308","0","Las actividades de protección del CICR en Colombia Seguridad Económica y Protección.","2013-01-01","start-actual","2014-01-01","end-actual","ECHO – European Commission","DAC","Colombia","COL","152","Government and civil society, general","Implementation","2013","2014","4699757.97589",""
"COL309","1","Fortalecimiento del acceso igualitario a una justicia independiente y transparente en la región andina: auditoria social y transparencia","2013-01-01","start-actual","2015-01-01","end-actual","European Union","DAC","Colombia","COL","152","Government and civil society, general","Implementation","2013","2015","402836.397934",""
"COL310","1","JUGUEMOS EN EL BOSQUE PARA QUE MAMBRÚ NO VAYA A LA GUERRA: Educación lúdica en cultura de paz para niños, niñas y adolescentes","2013-07-01","start-actual","2015-01-01","end-actual","European Union","DAC","Colombia","COL","152","Government and civil society, general","Implementation","2013","2015","120850.402923",""
"COL311","1","Acciones de protección y autoprotección en comunidades afrodescendientes, indígenas y mestizas en defensa de la vida y el territorio en medio del conflicto armado","2012-06-01","start-actual","2015-08-01","end-actual","Sweden","SWE","Colombia","COL","151","Government and civil society, general","Implementation","2012","2015","63564.5622087",""
"COL312","1","Segunda fase para el proceso de fortalecimiento psico-jurídico a víctimas de violencia sociopolítica en la región caribe con enfoque de género DDHH y DIH","2012-10-01","start-actual","2015-12-01","end-actual","Sweden","SWE","Colombia","COL","151","Government and civil society, general","Implementation","2012","2015","606288.494962",""
"COL313","1","AMERICAS Latinoamérica-Europa Cooperación en TIC en estrategias avanzadas.","2011-11-01","start-actual","2013-11-01","end-actual","European Union","DAC","Colombia","COL","321","Industry","Implementation","2011","2013","869700.0",""
"COL314","0","Global Business Exchange Programme - GBEP","2013-02-26","start-actual","2014-02-26","end-actual","Germany","DEU","Colombia","COL","151","Government and civil society, general","Implementation","2013","2014","690818.974247",""
"COL315","1","Conservación de la Biodiversidad en las áreas de cultivo de palma Africana.","2012-07-19","start-actual","2017-07-19","end-actual","Inter-American Development Bank","DAC","Colombia","COL","151","Government and civil society, general","Implementation","2012","2017","3927374.86615",""
"COL316","1","Generación alternativas económicas a comunidades indígenas de Chigorodó, Colombia mediante el fortalecimiento de la gobernanza, la diversificación productiva y la certificación forestal voluntaria","2013-05-01","start-actual","2014-10-01","end-actual","Finland","FIN","Colombia","COL","151","Government and civil society, general","Implementation","2013","2014","263856.807733",""
"COL317","1","Pago por servicios ecosistémicos y reducción de emisiones por deforestación y degradación evitada (PSE/REDD+) para el manejo forestal sostenible de la cuenca del río Guarinó (Departamento de Caldas y Tolima)","2012-09-01","start-actual","2013-09-01","end-actual","Finland","FIN","Colombia","COL","410","General environmental protection","Implementation","2012","2013","91502.4342409",""
"COL318","1","Apoyo a la Estructuración del Proyecto Hidroeléctrico Ituango","2012-07-30","start-actual","2015-07-30","end-actual","Inter-American Development Bank","DAC","Colombia","COL","321","Industry","Implementation","2012","2015","1472765.57481",""
"COL319","0","Construcción de sinergias entre el Estado y la Sociedad Civil para la promoción de los derechos de la infancia y el reforzamiento de mecanismos efectivos de monitoreo, prevención e intervención a favor de los NNA (niños, niñas y adolescentes) bajo protección.","2012-02-01","start-actual","2014-08-01","end-actual","European Union","DAC","Colombia","COL","160","Other social infrastructure and services","Implementation","2012","2014","45419.6681343",""
"COL320","0","Fortalecimiento del sistema de parques nacionales para favorecer la protección del clima y la conservación de la biodiversidad","2012-12-01","start-actual","2017-08-01","end-actual","Germany","DEU","Colombia","COL","410","General environmental protection","Implementation","2012","2017","3939982.72132",""
"COL321","1","Establecimiento de un centro de cultivo de especies ornamentales nativas para beneficiar familias campesinas en Santa Elena (Antioquia). Proyecto piloto de conservación, restauración y uso.","2013-02-01","start-actual","2014-07-01","end-actual","Finland","FIN","Colombia","COL","410","General environmental protection","Implementation","2013","2014","202957.24059",""
"COL322","1","DESARROLLO DE SISTEMAS Y SERVICIOS DE SALUD","2012-01-01","start-actual","2014-01-01","end-actual","Pan American Health Organization","DAC","Colombia","COL","120","Health","Implementation","2012","2014","566372.62051",""
